period,PL
2023-01-23 14:00:00,5834
2023-01-23 15:00:00,5864
2023-01-23 16:00:00,5846
2023-01-23 17:00:00,5858
2023-01-23 18:00:00,5843
2023-01-23 19:00:00,5818
2023-01-23 20:00:00,5747
2023-01-23 21:00:00,5722
2023-01-23 22:00:00,5841
2023-01-23 23:00:00,6021
2023-01-24 00:00:00,5999
2023-01-24 01:00:00,5914
2023-01-24 02:00:00,5766
2023-01-24 03:00:00,5538
2023-01-24 04:00:00,5263
2023-01-24 05:00:00,5032
2023-01-24 06:00:00,4875
2023-01-24 07:00:00,4779
2023-01-24 08:00:00,4743
2023-01-24 09:00:00,4771
2023-01-24 10:00:00,4894
2023-01-24 11:00:00,5179
2023-01-24 12:00:00,5721
2023-01-24 13:00:00,5970
2023-01-24 14:00:00,5956
2023-01-24 15:00:00,5776
2023-01-24 16:00:00,5680
2023-01-24 17:00:00,5555
2023-01-24 18:00:00,5516
2023-01-24 19:00:00,5536
2023-01-24 20:00:00,5530
2023-01-24 21:00:00,5507
2023-01-24 22:00:00,5605
2023-01-24 23:00:00,5819
2023-01-25 00:00:00,5844
2023-01-25 01:00:00,5778
2023-01-25 02:00:00,5667
2023-01-25 03:00:00,5503
2023-01-25 04:00:00,5286
2023-01-25 05:00:00,5137
2023-01-25 06:00:00,5036
2023-01-25 07:00:00,4978
2023-01-25 08:00:00,4933
2023-01-25 09:00:00,4946
2023-01-25 10:00:00,5099
2023-01-25 11:00:00,5345
2023-01-25 12:00:00,5766
2023-01-25 13:00:00,6015
2023-01-25 14:00:00,6066
2023-01-25 15:00:00,6067
2023-01-25 16:00:00,6108
2023-01-25 17:00:00,6191
2023-01-25 18:00:00,6237
2023-01-25 19:00:00,6186
2023-01-25 20:00:00,6074
2023-01-25 21:00:00,6006
2023-01-25 22:00:00,6083
2023-01-25 23:00:00,6195
2023-01-26 00:00:00,6070
2023-01-26 01:00:00,5882
2023-01-26 02:00:00,5657
2023-01-26 03:00:00,5374
2023-01-26 04:00:00,5050
2023-01-26 05:00:00,4846
2023-01-26 06:00:00,4669
2023-01-26 07:00:00,4582
2023-01-26 08:00:00,4539
2023-01-26 09:00:00,4541
2023-01-26 10:00:00,4660
2023-01-26 11:00:00,4984
2023-01-26 12:00:00,5476
2023-01-26 13:00:00,5762
2023-01-26 14:00:00,5813
2023-01-26 15:00:00,5826
2023-01-26 16:00:00,5799
2023-01-26 17:00:00,5762
2023-01-26 18:00:00,5679
2023-01-26 19:00:00,5652
2023-01-26 20:00:00,5595
2023-01-26 21:00:00,5563
2023-01-26 22:00:00,5657
2023-01-26 23:00:00,5827
2023-01-27 00:00:00,5831
2023-01-27 01:00:00,5751
2023-01-27 02:00:00,5627
2023-01-27 03:00:00,5415
2023-01-27 04:00:00,5180
2023-01-27 05:00:00,4974
2023-01-27 06:00:00,4847
2023-01-27 07:00:00,4760
2023-01-27 08:00:00,4731
2023-01-27 09:00:00,4759
2023-01-27 10:00:00,4888
2023-01-27 11:00:00,5192
2023-01-27 12:00:00,5668
2023-01-27 13:00:00,5928
2023-01-27 14:00:00,5927
2023-01-27 15:00:00,5786
2023-01-27 16:00:00,5657
2023-01-27 17:00:00,5641
2023-01-27 18:00:00,5621
2023-01-27 19:00:00,5550
2023-01-27 20:00:00,5457
2023-01-27 21:00:00,5381
2023-01-27 22:00:00,5489
2023-01-27 23:00:00,5732
2023-01-28 00:00:00,5782
2023-01-28 01:00:00,5738
2023-01-28 02:00:00,5665
2023-01-28 03:00:00,5527
2023-01-28 04:00:00,5308
2023-01-28 05:00:00,5095
2023-01-28 06:00:00,4924
2023-01-28 07:00:00,4801
2023-01-28 08:00:00,4718
2023-01-28 09:00:00,4691
2023-01-28 10:00:00,4719
2023-01-28 11:00:00,4815
2023-01-28 12:00:00,4986
2023-01-28 13:00:00,5156
2023-01-28 14:00:00,5227
2023-01-28 15:00:00,5130
2023-01-28 16:00:00,5000
2023-01-28 17:00:00,4871
2023-01-28 18:00:00,4726
2023-01-28 19:00:00,4676
2023-01-28 20:00:00,4643
2023-01-28 21:00:00,4642
2023-01-28 22:00:00,4744
2023-01-28 23:00:00,4957
2023-01-29 00:00:00,5030
2023-01-29 01:00:00,4987
2023-01-29 02:00:00,4909
2023-01-29 03:00:00,4788
2023-01-29 04:00:00,4635
2023-01-29 05:00:00,4495
2023-01-29 06:00:00,4393
2023-01-29 07:00:00,4349
2023-01-29 08:00:00,4339
2023-01-29 09:00:00,4357
2023-01-29 10:00:00,4410
2023-01-29 11:00:00,4510
2023-01-29 12:00:00,4680
2023-01-29 13:00:00,4867
2023-01-29 14:00:00,5037
2023-01-29 15:00:00,5130
2023-01-29 16:00:00,5159
2023-01-29 17:00:00,5136
2023-01-29 18:00:00,5096
2023-01-29 19:00:00,5051
2023-01-29 20:00:00,5001
2023-01-29 21:00:00,4962
2023-01-29 22:00:00,4997
2023-01-29 23:00:00,5134
2023-01-30 00:00:00,5158
2023-01-30 01:00:00,5082
2023-01-30 02:00:00,4981
2023-01-30 03:00:00,4779
2023-01-30 04:00:00,4576
2023-01-30 05:00:00,4407
2023-01-30 06:00:00,4240
2023-01-30 07:00:00,4191
2023-01-30 08:00:00,4221
2023-01-30 09:00:00,4277
2023-01-30 10:00:00,4439
2023-01-30 11:00:00,4743
2023-01-30 12:00:00,5273
2023-01-30 13:00:00,5579
2023-01-30 14:00:00,5618
2023-01-30 15:00:00,5490
2023-01-30 16:00:00,5349
2023-01-30 17:00:00,5263
2023-01-30 18:00:00,5194
2023-01-30 19:00:00,5128
2023-01-30 20:00:00,4992
2023-01-30 21:00:00,4959
2023-01-30 22:00:00,5061
2023-01-30 23:00:00,5268
2023-01-31 00:00:00,5302
2023-01-31 01:00:00,5224
2023-01-31 02:00:00,5093
2023-01-31 03:00:00,4884
2023-01-31 04:00:00,4631
2023-01-31 05:00:00,4443
2023-01-31 06:00:00,4315
2023-01-31 07:00:00,4278
2023-01-31 08:00:00,4249
2023-01-31 09:00:00,4289
2023-01-31 10:00:00,4457
2023-01-31 11:00:00,4807
2023-01-31 12:00:00,5335
2023-01-31 13:00:00,5645
2023-01-31 14:00:00,5734
2023-01-31 15:00:00,5671
2023-01-31 16:00:00,5695
2023-01-31 17:00:00,5703
2023-01-31 18:00:00,5685
2023-01-31 19:00:00,5676
2023-01-31 20:00:00,5617
2023-01-31 21:00:00,5609
2023-01-31 22:00:00,5721
2023-01-31 23:00:00,5938
2023-02-01 00:00:00,5974
2023-02-01 01:00:00,5921
2023-02-01 02:00:00,5809
2023-02-01 03:00:00,5596
2023-02-01 04:00:00,5330
2023-02-01 05:00:00,5117
2023-02-01 06:00:00,4977
2023-02-01 07:00:00,4874
2023-02-01 08:00:00,4847
2023-02-01 09:00:00,4889
2023-02-01 10:00:00,5054
2023-02-01 11:00:00,5371
2023-02-01 12:00:00,5876
2023-02-01 13:00:00,6179
2023-02-01 14:00:00,6128
2023-02-01 15:00:00,5968
2023-02-01 16:00:00,5880
2023-02-01 17:00:00,5749
2023-02-01 18:00:00,5607
2023-02-01 19:00:00,5538
2023-02-01 20:00:00,5460
2023-02-01 21:00:00,5474
2023-02-01 22:00:00,5650
2023-02-01 23:00:00,5978
2023-02-02 00:00:00,6126
2023-02-02 01:00:00,6110
2023-02-02 02:00:00,6045
2023-02-02 03:00:00,5864
2023-02-02 04:00:00,5626
2023-02-02 05:00:00,5424
2023-02-02 06:00:00,5327
2023-02-02 07:00:00,5239
2023-02-02 08:00:00,5240
2023-02-02 09:00:00,5270
2023-02-02 10:00:00,5395
2023-02-02 11:00:00,5730
2023-02-02 12:00:00,6281
2023-02-02 13:00:00,6573
2023-02-02 14:00:00,6504
2023-02-02 15:00:00,6250
2023-02-02 16:00:00,5982
2023-02-02 17:00:00,5814
2023-02-02 18:00:00,5646
2023-02-02 19:00:00,5565
2023-02-02 20:00:00,5505
2023-02-02 21:00:00,5524
2023-02-02 22:00:00,5703
2023-02-02 23:00:00,5951
2023-02-03 00:00:00,6051
2023-02-03 01:00:00,6006
2023-02-03 02:00:00,5916
2023-02-03 03:00:00,5733
2023-02-03 04:00:00,5467
2023-02-03 05:00:00,5277
2023-02-03 06:00:00,5130
2023-02-03 07:00:00,4995
2023-02-03 08:00:00,4970
2023-02-03 09:00:00,4988
2023-02-03 10:00:00,5144
2023-02-03 11:00:00,5525
2023-02-03 12:00:00,6170
2023-02-03 13:00:00,6546
2023-02-03 14:00:00,6588
2023-02-03 15:00:00,6512
2023-02-03 16:00:00,6502
2023-02-03 17:00:00,6386
2023-02-03 18:00:00,6360
2023-02-03 19:00:00,6370
2023-02-03 20:00:00,6387
2023-02-03 21:00:00,6456
2023-02-03 22:00:00,6695
2023-02-03 23:00:00,7010
2023-02-04 00:00:00,7143
2023-02-04 01:00:00,7144
2023-02-04 02:00:00,7083
2023-02-04 03:00:00,6971
2023-02-04 04:00:00,6758
2023-02-04 05:00:00,6550
2023-02-04 06:00:00,6376
2023-02-04 07:00:00,6294
2023-02-04 08:00:00,6251
2023-02-04 09:00:00,6241
2023-02-04 10:00:00,6280
2023-02-04 11:00:00,6415
2023-02-04 12:00:00,6609
2023-02-04 13:00:00,6802
2023-02-04 14:00:00,6810
2023-02-04 15:00:00,6722
2023-02-04 16:00:00,6606
2023-02-04 17:00:00,6432
2023-02-04 18:00:00,6262
2023-02-04 19:00:00,6057
2023-02-04 20:00:00,5939
2023-02-04 21:00:00,5896
2023-02-04 22:00:00,6020
2023-02-04 23:00:00,6283
2023-02-05 00:00:00,6378
2023-02-05 01:00:00,6314
2023-02-05 02:00:00,6217
2023-02-05 03:00:00,6067
2023-02-05 04:00:00,5862
2023-02-05 05:00:00,5679
2023-02-05 06:00:00,5538
2023-02-05 07:00:00,5445
2023-02-05 08:00:00,5383
2023-02-05 09:00:00,5341
2023-02-05 10:00:00,5351
2023-02-05 11:00:00,5418
2023-02-05 12:00:00,5561
2023-02-05 13:00:00,5702
2023-02-05 14:00:00,5746
2023-02-05 15:00:00,5690
2023-02-05 16:00:00,5554
2023-02-05 17:00:00,5369
2023-02-05 18:00:00,5224
2023-02-05 19:00:00,5091
2023-02-05 20:00:00,4982
2023-02-05 21:00:00,4982
2023-02-05 22:00:00,5066
2023-02-05 23:00:00,5306
2023-02-06 00:00:00,5413
2023-02-06 01:00:00,5364
2023-02-06 02:00:00,5251
2023-02-06 03:00:00,5040
2023-02-06 04:00:00,4779
2023-02-06 05:00:00,4569
2023-02-06 06:00:00,4403
2023-02-06 07:00:00,4340
2023-02-06 08:00:00,4330
2023-02-06 09:00:00,4381
2023-02-06 10:00:00,4538
2023-02-06 11:00:00,4868
2023-02-06 12:00:00,5389
2023-02-06 13:00:00,5675
2023-02-06 14:00:00,5692
2023-02-06 15:00:00,5622
2023-02-06 16:00:00,5609
2023-02-06 17:00:00,5664
2023-02-06 18:00:00,5676
2023-02-06 19:00:00,5688
2023-02-06 20:00:00,5622
2023-02-06 21:00:00,5586
2023-02-06 22:00:00,5679
2023-02-06 23:00:00,5856
2023-02-07 00:00:00,5883
2023-02-07 01:00:00,5801
2023-02-07 02:00:00,5678
2023-02-07 03:00:00,5474
2023-02-07 04:00:00,5227
2023-02-07 05:00:00,5060
2023-02-07 06:00:00,4973
2023-02-07 07:00:00,4947
2023-02-07 08:00:00,4970
2023-02-07 09:00:00,5022
2023-02-07 10:00:00,5214
2023-02-07 11:00:00,5588
2023-02-07 12:00:00,6155
2023-02-07 13:00:00,6414
2023-02-07 14:00:00,6340
2023-02-07 15:00:00,6158
2023-02-07 16:00:00,5986
2023-02-07 17:00:00,5771
2023-02-07 18:00:00,5619
2023-02-07 19:00:00,5561
2023-02-07 20:00:00,5448
2023-02-07 21:00:00,5456
2023-02-07 22:00:00,5589
2023-02-07 23:00:00,5782
2023-02-08 00:00:00,5828
2023-02-08 01:00:00,5695
2023-02-08 02:00:00,5534
2023-02-08 03:00:00,5287
2023-02-08 04:00:00,4986
2023-02-08 05:00:00,4788
2023-02-08 06:00:00,4650
2023-02-08 07:00:00,4588
2023-02-08 08:00:00,4594
2023-02-08 09:00:00,4631
2023-02-08 10:00:00,4775
2023-02-08 11:00:00,5092
2023-02-08 12:00:00,5576
2023-02-08 13:00:00,5805
2023-02-08 14:00:00,5711
2023-02-08 15:00:00,5489
2023-02-08 16:00:00,5327
2023-02-08 17:00:00,5154
2023-02-08 18:00:00,5034
2023-02-08 19:00:00,4935
2023-02-08 20:00:00,4840
2023-02-08 21:00:00,4792
2023-02-08 22:00:00,4908
2023-02-08 23:00:00,5137
2023-02-09 00:00:00,5306
2023-02-09 01:00:00,5307
2023-02-09 02:00:00,5304
2023-02-09 03:00:00,5155
2023-02-09 04:00:00,4936
2023-02-09 05:00:00,4761
2023-02-09 06:00:00,4648
2023-02-09 07:00:00,4619
2023-02-09 08:00:00,4615
2023-02-09 09:00:00,4631
2023-02-09 10:00:00,4752
2023-02-09 11:00:00,5025
2023-02-09 12:00:00,5501
2023-02-09 13:00:00,5720
2023-02-09 14:00:00,5776
2023-02-09 15:00:00,5740
2023-02-09 16:00:00,5672
2023-02-09 17:00:00,5541
2023-02-09 18:00:00,5402
2023-02-09 19:00:00,5282
2023-02-09 20:00:00,5191
2023-02-09 21:00:00,5111
2023-02-09 22:00:00,5123
2023-02-09 23:00:00,5250
2023-02-10 00:00:00,5307
2023-02-10 01:00:00,5223
2023-02-10 02:00:00,5072
2023-02-10 03:00:00,4838
2023-02-10 04:00:00,4551
2023-02-10 05:00:00,4307
2023-02-10 06:00:00,4101
2023-02-10 07:00:00,4035
2023-02-10 08:00:00,3961
2023-02-10 09:00:00,3964
2023-02-10 10:00:00,4034
2023-02-10 11:00:00,4286
2023-02-10 12:00:00,4733
2023-02-10 13:00:00,4985
2023-02-10 14:00:00,4981
2023-02-10 15:00:00,4937
2023-02-10 16:00:00,4882
2023-02-10 17:00:00,4822
2023-02-10 18:00:00,4770
2023-02-10 19:00:00,4745
2023-02-10 20:00:00,4696
2023-02-10 21:00:00,4688
2023-02-10 22:00:00,4791
2023-02-10 23:00:00,4969
2023-02-11 00:00:00,5043
2023-02-11 01:00:00,4974
2023-02-11 02:00:00,4866
2023-02-11 03:00:00,4731
2023-02-11 04:00:00,4540
2023-02-11 05:00:00,4359
2023-02-11 06:00:00,4223
2023-02-11 07:00:00,4172
2023-02-11 08:00:00,4150
2023-02-11 09:00:00,4175
2023-02-11 10:00:00,4255
2023-02-11 11:00:00,4419
2023-02-11 12:00:00,4661
2023-02-11 13:00:00,4864
2023-02-11 14:00:00,4964
2023-02-11 15:00:00,4968
2023-02-11 16:00:00,4904
2023-02-11 17:00:00,4804
2023-02-11 18:00:00,4668
2023-02-11 19:00:00,4542
2023-02-11 20:00:00,4469
2023-02-11 21:00:00,4474
2023-02-11 22:00:00,4614
2023-02-11 23:00:00,4854
2023-02-12 00:00:00,5029
2023-02-12 01:00:00,5025
2023-02-12 02:00:00,4977
2023-02-12 03:00:00,4879
2023-02-12 04:00:00,4742
2023-02-12 05:00:00,4607
2023-02-12 06:00:00,4483
2023-02-12 07:00:00,4435
2023-02-12 08:00:00,4426
2023-02-12 09:00:00,4450
2023-02-12 10:00:00,4503
2023-02-12 11:00:00,4612
2023-02-12 12:00:00,4792
2023-02-12 13:00:00,4986
2023-02-12 14:00:00,5162
2023-02-12 15:00:00,5179
2023-02-12 16:00:00,5131
2023-02-12 17:00:00,5044
2023-02-12 18:00:00,4966
2023-02-12 19:00:00,4901
2023-02-12 20:00:00,4885
2023-02-12 21:00:00,4922
2023-02-12 22:00:00,5018
2023-02-12 23:00:00,5142
2023-02-13 00:00:00,5056
2023-02-13 01:00:00,4886
2023-02-13 02:00:00,4802
2023-02-13 03:00:00,4707
2023-02-13 04:00:00,4580
2023-02-13 05:00:00,4452
2023-02-13 06:00:00,4287
2023-02-13 07:00:00,4222
2023-02-13 08:00:00,4213
2023-02-13 09:00:00,4246
2023-02-13 10:00:00,4396
2023-02-13 11:00:00,4721
2023-02-13 12:00:00,5239
2023-02-13 13:00:00,5555
2023-02-13 14:00:00,5459
2023-02-13 15:00:00,5242
2023-02-13 16:00:00,5098
2023-02-13 17:00:00,4995
2023-02-13 18:00:00,4970
2023-02-13 19:00:00,4953
2023-02-13 20:00:00,4948
2023-02-13 21:00:00,4910
2023-02-13 22:00:00,4929
2023-02-13 23:00:00,5107
2023-02-14 00:00:00,5283
2023-02-14 01:00:00,5285
2023-02-14 02:00:00,5170
2023-02-14 03:00:00,4986
2023-02-14 04:00:00,4715
2023-02-14 05:00:00,4472
2023-02-14 06:00:00,4341
2023-02-14 07:00:00,4258
2023-02-14 08:00:00,4262
2023-02-14 09:00:00,4311
2023-02-14 10:00:00,4455
2023-02-14 11:00:00,4779
2023-02-14 12:00:00,5269
2023-02-14 13:00:00,5471
2023-02-14 14:00:00,5341
2023-02-14 15:00:00,5156
2023-02-14 16:00:00,5016
2023-02-14 17:00:00,4895
2023-02-14 18:00:00,4851
2023-02-14 19:00:00,4790
2023-02-14 20:00:00,4676
2023-02-14 21:00:00,4684
2023-02-14 22:00:00,4764
2023-02-14 23:00:00,5002
2023-02-15 00:00:00,5105
2023-02-15 01:00:00,5150
2023-02-15 02:00:00,5069
2023-02-15 03:00:00,4896
2023-02-15 04:00:00,4615
2023-02-15 05:00:00,4411
2023-02-15 06:00:00,4229
2023-02-15 07:00:00,4117
2023-02-15 08:00:00,4060
2023-02-15 09:00:00,4095
2023-02-15 10:00:00,4239
2023-02-15 11:00:00,4493
2023-02-15 12:00:00,4971
2023-02-15 13:00:00,5241
2023-02-15 14:00:00,5197
2023-02-15 15:00:00,5023
2023-02-15 16:00:00,4906
2023-02-15 17:00:00,4796
2023-02-15 18:00:00,4689
2023-02-15 19:00:00,4592
2023-02-15 20:00:00,4493
2023-02-15 21:00:00,4532
2023-02-15 22:00:00,4561
2023-02-15 23:00:00,4698
2023-02-16 00:00:00,4891
2023-02-16 01:00:00,4832
2023-02-16 02:00:00,4690
2023-02-16 03:00:00,4440
2023-02-16 04:00:00,4198
2023-02-16 05:00:00,4002
2023-02-16 06:00:00,3863
2023-02-16 07:00:00,3749
2023-02-16 08:00:00,3769
2023-02-16 09:00:00,3796
2023-02-16 10:00:00,3933
2023-02-16 11:00:00,4218
2023-02-16 12:00:00,4740
2023-02-16 13:00:00,5007
2023-02-16 14:00:00,4990
2023-02-16 15:00:00,4946
2023-02-16 16:00:00,4942
2023-02-16 17:00:00,4887
2023-02-16 18:00:00,4886
2023-02-16 19:00:00,4925
2023-02-16 20:00:00,4861
2023-02-16 21:00:00,4821
2023-02-16 22:00:00,4823
2023-02-16 23:00:00,4948
2023-02-17 00:00:00,5002
2023-02-17 01:00:00,4909
2023-02-17 02:00:00,4761
2023-02-17 03:00:00,4543
2023-02-17 04:00:00,4242
2023-02-17 05:00:00,4049
2023-02-17 06:00:00,3891
2023-02-17 07:00:00,3772
2023-02-17 08:00:00,3719
2023-02-17 09:00:00,3737
2023-02-17 10:00:00,3827
2023-02-17 11:00:00,4035
2023-02-17 12:00:00,4395
2023-02-17 13:00:00,4670
2023-02-17 14:00:00,4783
2023-02-17 15:00:00,4831
2023-02-17 16:00:00,4901
2023-02-17 17:00:00,4922
2023-02-17 18:00:00,4891
2023-02-17 19:00:00,4846
2023-02-17 20:00:00,4855
2023-02-17 21:00:00,4913
2023-02-17 22:00:00,5060
2023-02-17 23:00:00,5250
2023-02-18 00:00:00,5356
2023-02-18 01:00:00,5338
2023-02-18 02:00:00,5271
2023-02-18 03:00:00,5167
2023-02-18 04:00:00,4985
2023-02-18 05:00:00,4807
2023-02-18 06:00:00,4692
2023-02-18 07:00:00,4642
2023-02-18 08:00:00,4633
2023-02-18 09:00:00,4671
2023-02-18 10:00:00,4755
2023-02-18 11:00:00,4910
2023-02-18 12:00:00,5143
2023-02-18 13:00:00,5321
2023-02-18 14:00:00,5367
2023-02-18 15:00:00,5319
2023-02-18 16:00:00,5206
2023-02-18 17:00:00,5057
2023-02-18 18:00:00,4891
2023-02-18 19:00:00,4739
2023-02-18 20:00:00,4631
2023-02-18 21:00:00,4607
2023-02-18 22:00:00,4717
2023-02-18 23:00:00,4939
2023-02-19 00:00:00,5129
2023-02-19 01:00:00,5133
2023-02-19 02:00:00,5077
2023-02-19 03:00:00,4965
2023-02-19 04:00:00,4803
2023-02-19 05:00:00,4670
2023-02-19 06:00:00,4547
2023-02-19 07:00:00,4470
2023-02-19 08:00:00,4431
2023-02-19 09:00:00,4422
2023-02-19 10:00:00,4457
2023-02-19 11:00:00,4562
2023-02-19 12:00:00,4744
2023-02-19 13:00:00,4900
2023-02-19 14:00:00,4995
2023-02-19 15:00:00,4968
2023-02-19 16:00:00,4886
2023-02-19 17:00:00,4753
2023-02-19 18:00:00,4596
2023-02-19 19:00:00,4459
2023-02-19 20:00:00,4367
2023-02-19 21:00:00,4385
2023-02-19 22:00:00,4478
2023-02-19 23:00:00,4664
2023-02-20 00:00:00,4840
2023-02-20 01:00:00,4827
2023-02-20 02:00:00,4724
2023-02-20 03:00:00,4577
2023-02-20 04:00:00,4401
2023-02-20 05:00:00,4267
2023-02-20 06:00:00,4204
2023-02-20 07:00:00,4191
2023-02-20 08:00:00,4199
2023-02-20 09:00:00,4231
2023-02-20 10:00:00,4302
2023-02-20 11:00:00,4565
2023-02-20 12:00:00,5020
2023-02-20 13:00:00,5274
2023-02-20 14:00:00,5390
2023-02-20 15:00:00,5370
2023-02-20 16:00:00,5217
2023-02-20 17:00:00,5023
2023-02-20 18:00:00,4885
2023-02-20 19:00:00,4840
2023-02-20 20:00:00,4846
2023-02-20 21:00:00,4830
2023-02-20 22:00:00,4882
2023-02-20 23:00:00,5034
2023-02-21 00:00:00,5120
2023-02-21 01:00:00,5045
2023-02-21 02:00:00,4880
2023-02-21 03:00:00,4676
2023-02-21 04:00:00,4354
2023-02-21 05:00:00,4181
2023-02-21 06:00:00,4059
2023-02-21 07:00:00,3994
2023-02-21 08:00:00,3966
2023-02-21 09:00:00,3995
2023-02-21 10:00:00,4139
2023-02-21 11:00:00,4459
2023-02-21 12:00:00,4980
2023-02-21 13:00:00,5222
2023-02-21 14:00:00,5215
2023-02-21 15:00:00,5227
2023-02-21 16:00:00,5172
2023-02-21 17:00:00,5153
2023-02-21 18:00:00,5011
2023-02-21 19:00:00,5039
2023-02-21 20:00:00,4910
2023-02-21 21:00:00,4823
2023-02-21 22:00:00,4879
2023-02-21 23:00:00,5035
2023-02-22 00:00:00,5218
2023-02-22 01:00:00,5209
2023-02-22 02:00:00,5116
2023-02-22 03:00:00,4947
2023-02-22 04:00:00,4712
2023-02-22 05:00:00,4516
2023-02-22 06:00:00,4417
2023-02-22 07:00:00,4442
2023-02-22 08:00:00,4439
2023-02-22 09:00:00,4487
2023-02-22 10:00:00,4607
2023-02-22 11:00:00,4990
2023-02-22 12:00:00,5494
2023-02-22 13:00:00,5701
2023-02-22 14:00:00,5679
2023-02-22 15:00:00,5679
2023-02-22 16:00:00,5702
2023-02-22 17:00:00,5702
2023-02-22 18:00:00,5671
2023-02-22 19:00:00,5729
2023-02-22 20:00:00,5676
2023-02-22 21:00:00,5662
2023-02-22 22:00:00,5717
2023-02-22 23:00:00,5809
2023-02-23 00:00:00,5855
2023-02-23 01:00:00,5747
2023-02-23 02:00:00,5564
2023-02-23 03:00:00,5349
2023-02-23 04:00:00,5050
2023-02-23 05:00:00,4773
2023-02-23 06:00:00,4607
2023-02-23 07:00:00,4511
2023-02-23 08:00:00,4464
2023-02-23 09:00:00,4439
2023-02-23 10:00:00,4556
2023-02-23 11:00:00,4837
2023-02-23 12:00:00,5299
2023-02-23 13:00:00,5508
2023-02-23 14:00:00,5506
2023-02-23 15:00:00,5424
2023-02-23 16:00:00,5307
2023-02-23 17:00:00,5141
2023-02-23 18:00:00,4975
2023-02-23 19:00:00,4821
2023-02-23 20:00:00,4742
2023-02-23 21:00:00,4690
2023-02-23 22:00:00,4724
2023-02-23 23:00:00,4793
2023-02-24 00:00:00,5005
2023-02-24 01:00:00,4994
2023-02-24 02:00:00,4821
2023-02-24 03:00:00,4612
2023-02-24 04:00:00,4326
2023-02-24 05:00:00,4079
2023-02-24 06:00:00,3934
2023-02-24 07:00:00,3842
2023-02-24 08:00:00,3806
2023-02-24 09:00:00,3818
2023-02-24 10:00:00,3942
2023-02-24 11:00:00,4246
2023-02-24 12:00:00,4756
2023-02-24 13:00:00,5050
2023-02-24 14:00:00,5119
2023-02-24 15:00:00,5132
2023-02-24 16:00:00,5143
2023-02-24 17:00:00,5043
2023-02-24 18:00:00,4946
2023-02-24 19:00:00,4886
2023-02-24 20:00:00,4799
2023-02-24 21:00:00,4792
2023-02-24 22:00:00,4909
2023-02-24 23:00:00,5122
2023-02-25 00:00:00,5330
2023-02-25 01:00:00,5348
2023-02-25 02:00:00,5294
2023-02-25 03:00:00,5191
2023-02-25 04:00:00,5035
2023-02-25 05:00:00,4870
2023-02-25 06:00:00,4763
2023-02-25 07:00:00,4718
2023-02-25 08:00:00,4710
2023-02-25 09:00:00,4728
2023-02-25 10:00:00,4785
2023-02-25 11:00:00,4914
2023-02-25 12:00:00,5122
2023-02-25 13:00:00,5328
2023-02-25 14:00:00,5553
2023-02-25 15:00:00,5642
2023-02-25 16:00:00,5652
2023-02-25 17:00:00,5659
2023-02-25 18:00:00,5591
2023-02-25 19:00:00,5472
2023-02-25 20:00:00,5323
2023-02-25 21:00:00,5254
2023-02-25 22:00:00,5301
2023-02-25 23:00:00,5404
2023-02-26 00:00:00,5532
2023-02-26 01:00:00,5495
2023-02-26 02:00:00,5419
2023-02-26 03:00:00,5295
2023-02-26 04:00:00,5124
2023-02-26 05:00:00,5069
2023-02-26 06:00:00,4938
2023-02-26 07:00:00,4801
2023-02-26 08:00:00,4779
2023-02-26 09:00:00,4776
2023-02-26 10:00:00,4789
2023-02-26 11:00:00,4849
2023-02-26 12:00:00,4995
2023-02-26 13:00:00,5165
2023-02-26 14:00:00,5257
2023-02-26 15:00:00,5237
2023-02-26 16:00:00,5112
2023-02-26 17:00:00,4955
2023-02-26 18:00:00,4737
2023-02-26 19:00:00,4610
2023-02-26 20:00:00,4450
2023-02-26 21:00:00,4419
2023-02-26 22:00:00,4502
2023-02-26 23:00:00,4695
2023-02-27 00:00:00,4926
2023-02-27 01:00:00,4947
2023-02-27 02:00:00,4853
2023-02-27 03:00:00,4696
2023-02-27 04:00:00,4482
2023-02-27 05:00:00,4325
2023-02-27 06:00:00,4233
2023-02-27 07:00:00,4218
2023-02-27 08:00:00,4246
2023-02-27 09:00:00,4323
2023-02-27 10:00:00,4501
2023-02-27 11:00:00,4857
2023-02-27 12:00:00,5396
2023-02-27 13:00:00,5617
2023-02-27 14:00:00,5545
2023-02-27 15:00:00,5347
2023-02-27 16:00:00,5210
2023-02-27 17:00:00,5107
2023-02-27 18:00:00,5026
2023-02-27 19:00:00,5033
2023-02-27 20:00:00,5056
2023-02-27 21:00:00,5118
2023-02-27 22:00:00,5295
2023-02-27 23:00:00,5491
2023-02-28 00:00:00,5569
2023-02-28 01:00:00,5556
2023-02-28 02:00:00,5467
2023-02-28 03:00:00,5267
2023-02-28 04:00:00,5008
2023-02-28 05:00:00,4790
2023-02-28 06:00:00,4617
2023-02-28 07:00:00,4528
2023-02-28 08:00:00,4497
2023-02-28 09:00:00,4503
2023-02-28 10:00:00,4620
2023-02-28 11:00:00,4894
2023-02-28 12:00:00,5341
2023-02-28 13:00:00,5609
2023-02-28 14:00:00,5733
2023-02-28 15:00:00,5748
2023-02-28 16:00:00,5731
2023-02-28 17:00:00,5659
2023-02-28 18:00:00,5567
2023-02-28 19:00:00,5475
2023-02-28 20:00:00,5320
2023-02-28 21:00:00,5228
2023-02-28 22:00:00,5239
2023-02-28 23:00:00,5374
